objid,class,u,g,r,i,z,specObjID,spectrum
1237651752387608697,GALAXY,19.73084,18.45407,17.84196,17.45144,17.23597,304104057549645824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0404.fits
1237648722292375771,GALAXY,19.57833,17.71429,16.70734,16.28769,15.93466,304105981694994432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0411.fits
1237648722292375755,GALAXY,19.86306,18.07856,17.06016,16.59844,16.23229,304106806328715264,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0414.fits
1237648722292310276,GALAXY,19.59451,17.83128,16.94663,16.53716,16.22318,304107081206622208,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0415.fits
1237648721218633979,GALAXY,19.3096,17.38445,16.41764,15.99754,15.651,304109005351970816,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0422.fits
1237654670273478754,GALAXY,19.0095,16.80867,15.79767,15.36673,15.01682,304111479253133312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0431.fits
1237648721218633899,GALAXY,19.45275,17.61923,16.68026,16.26926,15.91805,304112303886854144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0434.fits
1237654670273478782,GALAXY,19.04886,16.97183,15.97275,15.53405,15.16796,304112578764761088,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0435.fits
1237651801235062989,GALAXY,19.25805,18.23637,17.81577,17.47442,17.35009,304112853642668032,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0436.fits
1237651752387739852,GALAXY,19.11712,17.44566,16.72629,16.38243,16.13732,304114228032202752,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0441.fits
1237648722292441267,GALAXY,19.67731,18.16512,17.20861,16.78637,16.43922,304116701933365248,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0450.fits
1237651752387674261,GALAXY,19.25774,17.46666,16.51932,16.09332,15.78365,304116976811272192,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0451.fits
1237651752387739910,GALAXY,19.18596,17.77148,17.13838,16.76557,16.56399,304117251689179136,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0452.fits
1237648722292441348,GALAXY,19.48559,17.96573,17.19512,16.7614,16.47837,304119175834527744,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0459.fits
1237648721755570433,GALAXY,19.90837,18.59381,17.79928,17.14213,16.69616,304120550224062464,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0464.fits
1237648721755635833,GALAXY,19.83191,18.31037,17.48183,17.01913,16.7032,304122474369411072,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0471.fits
1237648721755570371,GALAXY,19.91679,17.92444,16.96489,16.53104,16.18384,304123299003131904,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0474.fits
1237648721755504889,GALAXY,19.61599,17.65416,16.70201,16.27389,15.91771,304123848758945792,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0476.fits
1237648721755635888,GALAXY,19.12341,17.06976,16.07907,15.62704,15.2864,304124673392666624,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0479.fits
1237648721755635953,GALAXY,19.85086,18.34074,17.53293,17.07428,16.73102,304126047782201344,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0484.fits
1237651801772458199,GALAXY,19.81031,18.05505,17.2413,16.78535,16.45797,304126322660108288,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0485.fits
1237651801235259624,GALAXY,19.38406,17.41801,16.4508,16.02706,15.66433,304129071439177728,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0495.fits
1237654670273675379,GALAXY,19.56961,18.22181,17.51551,17.12628,16.81896,304129896072898560,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0498.fits
1237648721755963583,GALAXY,19.68083,17.83752,16.85114,16.38056,16.03454,304131270462433280,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0503.fits
1237651801772458208,GALAXY,19.97262,18.24731,17.31593,16.89252,16.54277,304133194607781888,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0510.fits
1237648721755963641,GALAXY,19.73021,18.40084,17.45356,16.99082,16.67849,304133469485688832,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0511.fits
1237651801235587196,GALAXY,19.68307,18.04107,17.16267,16.72131,16.39216,304134019241502720,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0513.fits
1237648721219092700,GALAXY,19.87577,18.06128,17.15706,16.76583,16.41872,304134568997316608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0515.fits
1237648722292572320,GALAXY,19.55205,18.24038,17.4759,17.03328,16.75304,304136493142665216,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0522.fits
1237651752387805403,GALAXY,19.85933,18.20139,17.22,16.71761,16.33104,304136768020572160,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0523.fits
1237648722292572357,GALAXY,19.8063,18.01137,17.0151,16.57633,16.21358,304137042898479104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0524.fits
1237648722829443261,GALAXY,19.37002,18.47018,17.97967,17.79213,17.70048,304137592654292992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0526.fits
1237651752387805328,GALAXY,19.44785,18.68055,18.44637,18.09821,18.2121,304138142410106880,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0528.fits
1237648722292506835,GALAXY,19.2327,18.49583,18.16545,17.79323,17.66465,304140341433362432,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0536.fits
1237654670810939509,GALAXY,19.67894,17.78603,16.78876,16.35231,16.00798,304142540456617984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0544.fits
1237648721756094527,GALAXY,19.35677,17.32585,16.26642,15.8013,15.40619,304142815334524928,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0545.fits
1237648721756029150,GALAXY,19.3379,17.55993,16.63725,16.14224,15.77725,304143365090338816,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0547.fits
1237654670274003129,GALAXY,19.94895,18.33688,17.41401,16.94156,16.57142,304143914846152704,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0549.fits
1237648721756029098,GALAXY,19.88685,17.85842,16.90118,16.47267,16.14351,304144189724059648,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0550.fits
1237651801235718202,GALAXY,19.76678,18.2586,17.34604,16.9043,16.56732,304144739479873536,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0552.fits
1237654670274003145,GALAXY,19.51657,17.72425,16.77959,16.35459,16.01377,304145014357780480,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0553.fits
1237648721219158182,GALAXY,19.51796,18.15553,17.44339,17.07737,16.79783,304145289235687424,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0554.fits
1237651801235652838,GALAXY,19.23712,17.90515,17.2319,16.85619,16.56195,304145838991501312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0556.fits
1237654670274003069,GALAXY,19.52218,18.27231,17.65747,17.31231,17.02042,304146663625222144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0559.fits
1237651752387870874,GALAXY,19.78457,18.4896,17.61093,17.15245,16.8515,304149687282198528,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0570.fits
1237648722829508732,GALAXY,19.60547,17.59801,16.58138,16.12643,15.76479,304150237038012416,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0572.fits
1237651752387870935,GALAXY,19.99998,18.25766,17.40401,16.90101,16.61622,304152161183361024,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0579.fits
1237648721756094689,GALAXY,19.08884,17.36336,16.47652,15.97297,15.57186,304154360206616576,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0587.fits
1237654670274068650,GALAXY,19.19009,18.01508,17.41308,17.07571,16.90293,304154635084523520,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0588.fits
1237654670274068675,GALAXY,19.20987,18.22783,17.85191,17.58514,17.421,304155459718244352,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0591.fits
1237648721756094607,GALAXY,19.51381,17.71689,16.74928,16.24842,15.83074,304157383863592960,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0598.fits
1237651801235783757,GALAXY,19.23039,17.38463,16.34389,15.91042,15.57217,304157658741499904,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0599.fits
1237654671347744986,GALAXY,19.93772,18.7538,17.8279,17.3766,17.05753,304161232154290176,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0612.fits
1237648722292900071,GALAXY,19.96889,18.09699,17.136,16.71697,16.41245,304161507032197120,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0613.fits
1237654670811005149,GALAXY,19.13755,17.18267,16.1738,15.60809,15.15813,304164805567080448,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0625.fits
1237651801772654877,GALAXY,19.34709,17.40576,16.50855,16.08513,15.76079,304165630200801280,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0628.fits
1237651801772654882,GALAXY,19.91455,17.96153,17.03692,16.61282,16.27267,304165905078708224,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0270/spec-0270-51909-0629.fits
1237648720146202836,GALAXY,19.16933,17.74397,16.90315,16.4313,16.14141,305120005857503232,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0004.fits
1237648720146137257,GALAXY,19.7661,17.75445,16.81142,16.37686,16.02514,305123579270293504,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0017.fits
1237651800699568313,GALAXY,19.88671,18.41554,17.48415,17.01424,16.69091,305125228537735168,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0023.fits
1237651800162697394,GALAXY,19.78484,17.77663,16.80912,16.36777,16.00259,305126877805176832,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0029.fits
1237648721220141140,GALAXY,19.24595,18.12732,17.57596,17.27633,17.11119,305127977316804608,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0033.fits
1237648721220010121,GALAXY,19.52158,17.58714,16.69746,16.24456,15.89545,305128252194711552,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0034.fits
1237648721220010034,GALAXY,19.62616,18.10735,17.21533,16.76428,16.40124,305129626584246272,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0039.fits
1237648720145940743,GALAXY,19.33615,17.31597,16.28629,15.82972,15.45012,305132375363315712,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0049.fits
1237648720146006298,GALAXY,19.6604,18.45992,18.03761,17.723,17.59276,305135124142385152,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0059.fits
1237651800162566319,GALAXY,19.73729,17.96034,17.0854,16.68909,16.37173,305136498531919872,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0064.fits
1237651800162566337,GALAXY,19.02478,17.27244,16.3497,15.84004,15.43639,305137598043547648,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0068.fits
1237651800162566357,GALAXY,19.46463,18.37535,17.9891,17.65957,17.51488,305139247310989312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0074.fits
1237648721219813488,GALAXY,19.18125,17.13871,16.10048,15.68044,15.29619,305139522188896256,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0075.fits
1237651800699437160,GALAXY,19.35865,18.15312,17.5689,17.15627,16.91158,305140896578430976,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0080.fits
1237654668663849156,GALAXY,19.8058,18.08755,16.94653,16.4467,16.08161,305141171456337920,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0081.fits
1237651799625564263,GALAXY,19.69861,18.49586,17.91718,17.5541,17.31862,305142820723779584,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0087.fits
1237654668663914623,GALAXY,19.60975,18.12953,17.28889,16.85678,16.53814,305143095601686528,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0088.fits
1237654669200719990,GALAXY,19.72066,17.91943,17.1335,16.77124,16.46534,305143920235407360,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0091.fits
1237651799625498745,GALAXY,19.84781,17.92225,17.07353,16.66333,16.36029,305144195113314304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0092.fits
1237648720682877095,GALAXY,19.86062,18.31068,17.41348,16.92069,16.62022,305150792183080960,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0116.fits
1237648721219748093,GALAXY,19.09771,17.63167,16.91039,16.52222,16.25932,305151341938894848,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0118.fits
1237654668663718072,GALAXY,19.4006,17.72197,16.80828,16.32068,15.97021,305153815840057344,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0127.fits
1237648720145809598,GALAXY,19.93064,17.89151,16.9764,16.55854,16.22901,305155739985405952,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0134.fits
1237648720145744013,GALAXY,19.80283,18.09368,17.20254,16.77237,16.46554,305156014863312896,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0135.fits
1237648720145744019,GALAXY,19.5465,17.60778,16.73841,16.3096,15.9948,305156564619126784,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0137.fits
1237651799625302334,GALAXY,19.41295,17.42028,16.48509,16.01825,15.65199,305157389252847616,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0140.fits
1237654669737656559,GALAXY,19.23874,17.62167,16.78871,16.31895,16.00885,305158763642382336,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0145.fits
1237648721219682357,GALAXY,19.19392,17.33158,16.3569,15.85317,15.51476,305161512421451776,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0155.fits
1237651800699240516,GALAXY,19.28102,18.16965,17.64481,17.33124,17.11765,305161787299358720,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0156.fits
1237648721219682442,GALAXY,19.92148,18.58143,17.93297,17.55424,17.2946,305162062177265664,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0157.fits
1237648720682680574,GALAXY,19.26465,17.70366,16.84576,16.38933,16.01484,305163161688893440,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0161.fits
1237654669737525475,GALAXY,19.30844,18.04344,17.47459,17.15586,16.93819,305163436566800384,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0162.fits
1237648720682746048,GALAXY,19.44812,18.19714,17.51267,17.11983,16.86758,305164810956335104,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0167.fits
1237651800162369678,GALAXY,19.33948,17.93997,17.25007,16.86793,16.57079,305165360712148992,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0169.fits
1237648721219551387,GALAXY,19.1107,17.56909,16.78282,16.37856,16.08591,305166185345869824,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0172.fits
1237648720682680553,GALAXY,19.42484,18.20313,17.20395,16.81524,16.54083,305167834613311488,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0178.fits
1237648721219616899,GALAXY,19.56413,17.64561,16.72709,16.28866,15.93321,305168384369125376,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0180.fits
1237648720682680517,GALAXY,19.67266,17.92502,17.13276,16.74463,16.4516,305169758758660096,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0185.fits
1237654669737525446,GALAXY,19.68327,17.84794,16.89427,16.45814,16.11616,305170033636567040,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0186.fits
1237651800162304205,GALAXY,19.10614,17.93868,17.38598,17.01106,16.80793,305170308514473984,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0187.fits
1237651800699175003,GALAXY,19.2056,17.15125,16.17694,15.72729,15.36699,305171408026101760,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0191.fits
1237648721219551383,GALAXY,19.68472,17.75742,16.83501,16.40501,16.04722,305171682904008704,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0192.fits
1237648721219551537,GALAXY,19.6587,18.18994,17.43438,17.06574,16.76778,305173607049357312,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0199.fits
1237648720145678762,GALAXY,19.28539,18.26433,17.94385,17.68273,17.67286,305174431683078144,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0202.fits
1237654668663586970,GALAXY,19.40575,18.65653,18.44819,18.1778,18.17192,305175531194705920,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0206.fits
1237648720145678575,GALAXY,19.80867,18.51781,17.85576,17.42436,17.15972,305178005095868416,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0215.fits
1237654669200523487,GALAXY,19.71928,18.41784,17.76085,17.31983,17.06294,305178554851682304,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0217.fits
1237654668663652501,GALAXY,19.76665,18.35441,17.46896,16.92562,16.60314,305179379485403136,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0220.fits
1237651800162238666,GALAXY,19.64192,18.9145,18.51203,18.181,18.11015,305179654363310080,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0221.fits
1237651800699109533,GALAXY,19.8499,18.1697,17.27046,16.83749,16.47467,305180204119123968,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0223.fits
1237648721219485850,GALAXY,19.94496,18.11097,17.05408,16.5651,16.17647,305180478997030912,http://data.sdss3.org/sas/dr9/sdss/spectro/redux/26/spectra/0271/spec-0271-51883-0224.fits
